,ground_truth,prediction,error,bleu_1,bleu_2,bleu_3,bleu_4,correctly_predicted,same_length,active_button_correct,button_color_correct
../datasets/web/train_features/9B0DC18C-A468-42BC-B112-D4ED55D9D711.npz,START header open_bracket btn-inactive comma btn-inactive comma btn-active close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-inactive comma btn-active close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/3A94A5C8-D7CC-46B4-99E5-F1E9435A4EB0.npz,START header open_bracket btn-active comma btn-inactive comma btn-inactive comma btn-inactive close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-active comma btn-inactive comma btn-inactive comma btn-inactive close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/1369E140-EDEE-45AF-BC6C-481C3EAB7FC6.npz,START header open_bracket btn-active comma btn-inactive comma btn-inactive comma btn-inactive close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-inactive comma btn-inactive comma btn-active close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.017094017094017096,1.0,0.9655172413793104,0.9565217391304348,0.9298245614035088,False,True,False,True
../datasets/web/train_features/3B9C4F6C-A8E2-4064-9C98-19FB4C3C3ACD.npz,START header open_bracket btn-inactive comma btn-active comma btn-inactive comma btn-inactive comma btn-inactive close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-inactive comma btn-inactive comma btn-inactive comma btn-inactive close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.008547008547008548,0.9914529914529915,0.9827586206896551,0.9739130434782609,0.9649122807017544,False,True,False,False
../datasets/web/train_features/C6A6992D-B827-4BD4-AFA8-C41A10B58F39.npz,START header open_bracket btn-active comma btn-inactive close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-active comma btn-inactive close_bracket row open_bracket double open_bracket small-title comma text comma btn-red close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/3AD39243-A1A7-472E-BB8B-A6ABA5730CA5.npz,START header open_bracket btn-inactive comma btn-active close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-active close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/D6B1C32C-A7BE-4C37-A3B3-B7F457598B0D.npz,START header open_bracket btn-inactive comma btn-active close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-active close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/9FA6A7C5-B873-4728-B23F-CD93149CA4F8.npz,START header open_bracket btn-active comma btn-inactive comma btn-inactive close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-active comma btn-inactive comma btn-inactive close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/637121EB-107B-4E01-B004-FB73C8155E6E.npz,START header open_bracket btn-inactive comma btn-inactive comma btn-active comma btn-inactive comma btn-inactive close_bracket row open_bracket double open_bracket small-title comma text comma btn-green close_bracket double open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-inactive comma btn-active comma btn-inactive comma btn-inactive close_bracket row open_bracket double open_bracket small-title comma text comma btn-green close_bracket double open_bracket small-title comma text comma btn-green close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-red close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
../datasets/web/train_features/775AD0A5-EE72-4F6E-91A6-4F4594B435CF.npz,START header open_bracket btn-inactive comma btn-active comma btn-inactive close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,START header open_bracket btn-inactive comma btn-active comma btn-inactive close_bracket row open_bracket double open_bracket small-title comma text comma btn-orange close_bracket double open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket single open_bracket small-title comma text comma btn-orange close_bracket close_bracket row open_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket quadruple open_bracket small-title comma text comma btn-orange close_bracket quadruple open_bracket small-title comma text comma btn-green close_bracket close_bracket END PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER PLACEHOLDER,0.0,1.0,1.0,1.0,1.0,True,True,True,True
